DatasetOutFileName,label_sample,Region,cam,DateTimeOriginal,DateTime,DOY,Hour,Minute,Temperature,Flash,ExposureTime,weather,weather_desc,cis_fold,trans_fold,holdout,cis_prod_fold,DatasetAbsPath,DatasetLocalPath
003938.JPG,systematic,CH,C17,2021:08:29 07:00:57,29/08/2021 07:00,241,7,0,1,1,0.065985535,0,background,5,3,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003938.JPG,./dataset_local/003938.png
003939.JPG,systematic,ZA,SA20,2022:02:09 03:01:05,09/02/2022 03:01,40,3,1,0,1,0.065985535,0,background,5,1,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003939.JPG,./dataset_local/003939.png
003940.JPG,systematic,ZA,SA15,2022:01:30 13:04:49,30/01/2022 13:04,30,13,4,19,0,0.001423828,0,background,2,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003940.JPG,./dataset_local/003940.png
003941.JPG,systematic,ZA,SA19,2022:03:13 09:00:56,13/03/2022 09:00,72,9,0,14,0,0.001557312,0,background,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003941.JPG,./dataset_local/003941.png
003942.JPG,strategic,ZA,SA03,2021:12:16 18:04:42,16/12/2021 18:04,350,18,4,0,1,0.06598553,3,hail,4,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003942.JPG,./dataset_local/003942.png
003943.JPG,strategic,ZA,SA03,2021:11:23 04:02:45,23/11/2021 04:02,327,4,2,0,1,0.06598553,3,hail,1,5,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003943.JPG,./dataset_local/003943.png
003944.JPG,systematic,CH,C20,2021:07:01 01:02:51,01/07/2021 01:02,182,1,2,4,1,0.065985535,0,background,1,2,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003944.JPG,./dataset_local/003944.png
003945.JPG,systematic,ZA,SA23,2021:11:28 08:02:44,28/11/2021 08:02,332,8,2,11,0,0.001201355,1,sunshine,2,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003945.JPG,./dataset_local/003945.png
003946.JPG,systematic,ZA,SA18,2022:02:05 22:00:32,05/02/2022 22:00,36,22,0,5,1,0.065985535,0,background,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003946.JPG,./dataset_local/003946.png
003947.JPG,strategic,ZA,SA10,2022:04:11 23:02:34,11/04/2022 23:02,101,23,2,-4,1,0.06598553,2,snow,3,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003947.JPG,./dataset_local/003947.png
003948.JPG,systematic,CH,C24,2021:08:20 05:01:50,20/08/2021 05:01,232,5,1,8,1,0.06598553,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003948.JPG,./dataset_local/003948.png
003949.JPG,strategic,CH,C20,2021:10:10 18:02:28,10/10/2021 18:02,283,18,2,1,0,0.029143982,0,background,1,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003949.JPG,./dataset_local/003949.png
003950.JPG,systematic,ZA,SA11,2022:03:28 16:03:21,28/03/2022 16:03,87,16,3,8,0,0.003203613,1,sunshine,3,5,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003950.JPG,./dataset_local/003950.png
003951.JPG,strategic,CH,C22,2021:07:08 12:49:54,08/07/2021 12:49,189,12,49,8,0,0.01499469,3,hail,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003951.JPG,./dataset_local/003951.png
003952.JPG,systematic,CH,C24,2021:09:07 23:04:45,07/09/2021 23:04,250,23,4,7,1,0.06598553,0,background,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003952.JPG,./dataset_local/003952.png
003953.JPG,systematic,ZA,SA14,2022:03:04 20:04:47,04/03/2022 20:04,63,20,4,6,1,0.065985535,0,background,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003953.JPG,./dataset_local/003953.png
003954.JPG,strategic,CH,C22,2021:07:08 11:24:54,08/07/2021 11:24,189,11,24,12,0,0.02309271,0,background,5,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003954.JPG,./dataset_local/003954.png
003955.JPG,systematic,ZA,SA17,2022:04:12 12:01:42,12/04/2022 12:01,102,12,1,9,0,0.000177979,2,snow,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003955.JPG,./dataset_local/003955.png
003956.JPG,systematic,ZA,SA11,2022:01:07 11:02:28,07/01/2022 11:02,7,11,2,12,0,0.000845398,1,sunshine,4,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003956.JPG,./dataset_local/003956.png
003957.JPG,systematic,ZA,SA10,2022:04:30 23:00:42,30/04/2022 23:00,120,23,0,-2,1,0.06598553,0,background,4,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003957.JPG,./dataset_local/003957.png
003958.JPG,systematic,ZA,SA08,2022:01:03 04:01:01,03/01/2022 04:01,3,4,1,4,1,0.065985535,0,background,1,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003958.JPG,./dataset_local/003958.png
003959.JPG,systematic,CH,C22,2021:09:17 06:03:25,17/09/2021 06:03,260,6,3,8,1,0.06598553,0,background,4,4,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003959.JPG,./dataset_local/003959.png
003960.JPG,strategic,ZA,SA18,2021:12:25 02:02:41,25/12/2021 02:02,359,2,2,3,1,0.06598553,3,hail,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003960.JPG,./dataset_local/003960.png
003961.JPG,systematic,ZA,SA01,2021:12:26 14:00:13,26/12/2021 14:00,360,14,0,7,0,0.008187012,1,sunshine,1,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003961.JPG,./dataset_local/003961.png
003962.JPG,systematic,CH,C20,2021:07:28 12:02:44,28/07/2021 12:02,209,12,2,10,0,0.005027893,0,background,5,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003962.JPG,./dataset_local/003962.png
003963.JPG,systematic,ZA,SA14,2022:04:18 15:03:19,18/04/2022 15:03,108,15,3,10,0,0.002002258,1,sunshine,4,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003963.JPG,./dataset_local/003963.png
003964.JPG,strategic,ZA,SA16,2021:12:24 17:03:09,24/12/2021 17:03,358,17,3,10,0,0.01010028,0,background,1,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003964.JPG,./dataset_local/003964.png
003965.JPG,systematic,CH,C22,2021:08:05 05:01:33,05/08/2021 05:01,217,5,1,7,1,0.06598553,0,background,2,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003965.JPG,./dataset_local/003965.png
003966.JPG,systematic,CH,C22,2021:09:03 01:00:16,03/09/2021 01:00,246,1,0,10,1,0.06598553,0,background,3,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003966.JPG,./dataset_local/003966.png
003967.JPG,strategic,ZA,SA16,2021:12:17 01:01:19,17/12/2021 01:01,351,1,1,3,1,0.06598553,3,hail,3,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003967.JPG,./dataset_local/003967.png
003968.JPG,systematic,CH,C21,2021:08:11 18:03:46,11/08/2021 18:03,223,18,3,19,0,0.002625183,1,sunshine,4,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003968.JPG,./dataset_local/003968.png
003969.JPG,strategic,CH,C12,2021:10:10 13:00:00,10/10/2021 13:00,283,13,0,11,0,0.001112366,1,sunshine,3,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003969.JPG,./dataset_local/003969.png
003970.JPG,strategic,ZA,SA18,2022:04:11 21:01:55,11/04/2022 21:01,101,21,1,-3,1,0.06598553,2,snow,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003970.JPG,./dataset_local/003970.png
003971.JPG,systematic,CH,C21,2021:10:05 07:04:10,05/10/2021 07:04,278,7,4,5,1,0.06598553,0,background,4,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003971.JPG,./dataset_local/003971.png
003972.JPG,systematic,CH,C19,2021:08:30 02:03:29,30/08/2021 02:03,242,2,3,7,1,0.06598553,0,background,1,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003972.JPG,./dataset_local/003972.png
003973.JPG,strategic,CH,C02,2021:10:06 02:00:07,06/10/2021 02:00,279,2,0,3,1,0.065985535,0,background,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003973.JPG,./dataset_local/003973.png
003974.JPG,systematic,ZA,SA08,2022:05:02 23:01:33,02/05/2022 23:01,122,23,1,-1,1,0.06598553,0,background,4,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003974.JPG,./dataset_local/003974.png
003975.JPG,systematic,CH,C17,2021:06:29 21:01:40,29/06/2021 21:01,180,21,1,7,1,0.065985535,0,background,5,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003975.JPG,./dataset_local/003975.png
003976.JPG,systematic,CH,C20,2021:07:17 17:00:17,17/07/2021 17:00,198,17,0,13,0,0.002758667,0,background,3,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003976.JPG,./dataset_local/003976.png
003977.JPG,systematic,CH,C20,2021:06:24 19:01:48,24/06/2021 19:01,175,19,1,8,0,0.050189941,0,background,2,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003977.JPG,./dataset_local/003977.png
003978.JPG,systematic,CH,C20,2021:07:09 01:04:00,09/07/2021 01:04,190,1,4,4,1,0.065985535,0,background,1,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003978.JPG,./dataset_local/003978.png
003979.JPG,strategic,ZA,SA14,2021:11:23 01:02:45,23/11/2021 01:02,327,1,2,1,1,0.06598553,3,hail,4,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003979.JPG,./dataset_local/003979.png
003980.JPG,systematic,CH,C22,2021:08:25 00:03:51,25/08/2021 00:03,237,0,3,7,1,0.06598553,0,background,3,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003980.JPG,./dataset_local/003980.png
003981.JPG,systematic,CH,C21,2021:08:18 17:02:04,18/08/2021 17:02,230,17,2,12,0,0.004182495,0,background,5,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003981.JPG,./dataset_local/003981.png
003982.JPG,strategic,ZA,SA10,2021:12:17 04:00:37,17/12/2021 04:00,351,4,0,-2,1,0.06598553,3,hail,5,5,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003982.JPG,./dataset_local/003982.png
003983.JPG,systematic,CH,C17,2021:08:07 19:02:38,07/08/2021 19:02,219,19,2,8,1,0.054327942,0,background,5,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003983.JPG,./dataset_local/003983.png
003984.JPG,strategic,CH,C22,2021:10:06 14:01:27,06/10/2021 14:01,279,14,1,4,0,0.002002258,2,snow,4,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003984.JPG,./dataset_local/003984.png
003985.JPG,systematic,ZA,SA25,2021:12:24 11:02:33,24/12/2021 11:02,358,11,2,15,0,0.000444946,1,sunshine,2,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003985.JPG,./dataset_local/003985.png
003986.JPG,systematic,ZA,SA24,2022:05:04 16:03:28,04/05/2022 16:03,124,16,3,13,0,0.003070129,1,sunshine,1,1,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003986.JPG,./dataset_local/003986.png
003987.JPG,systematic,ZA,SA13,2022:03:12 02:04:49,12/03/2022 02:04,71,2,4,4,1,0.065985535,0,background,1,4,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003987.JPG,./dataset_local/003987.png
003988.JPG,strategic,ZA,SA03,2022:04:17 09:02:08,17/04/2022 09:02,107,9,2,0,0,0.000533936,2,snow,5,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003988.JPG,./dataset_local/003988.png
003989.JPG,systematic,ZA,SA05,2021:12:13 05:00:31,13/12/2021 05:00,347,5,0,5,1,0.065985535,0,background,5,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003989.JPG,./dataset_local/003989.png
003990.JPG,systematic,ZA,SA05,2021:12:09 01:00:02,09/12/2021 01:00,343,1,0,4,1,0.065985535,0,background,5,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003990.JPG,./dataset_local/003990.png
003991.JPG,systematic,ZA,SA19,2022:04:17 19:01:54,17/04/2022 19:01,107,19,1,-3,1,0.06598553,2,snow,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003991.JPG,./dataset_local/003991.png
003992.JPG,strategic,ZA,SA14,2022:04:11 12:02:15,11/04/2022 12:02,101,12,2,0,0,0.002847656,2,snow,2,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/003992.JPG,./dataset_local/003992.png
003993.JPG,systematic,CH,C20,2021:08:23 04:01:58,23/08/2021 04:01,235,4,1,5,1,0.065985535,0,background,2,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003993.JPG,./dataset_local/003993.png
003994.JPG,strategic,CH,C15,2021:10:21 12:00:00,21/10/2021 12:00,294,12,0,4,0,0.007697571,0,background,4,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003994.JPG,./dataset_local/003994.png
003995.JPG,systematic,ZA,SA18,2021:11:29 04:01:25,29/11/2021 04:01,333,4,1,0,1,0.065985535,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003995.JPG,./dataset_local/003995.png
003996.JPG,strategic,ZA,SA14,2021:12:17 01:02:10,17/12/2021 01:02,351,1,2,-1,1,0.06598553,3,hail,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003996.JPG,./dataset_local/003996.png
003997.JPG,systematic,ZA,SA16,2021:12:16 19:01:18,16/12/2021 19:01,350,19,1,3,1,0.065985535,3,hail,1,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/003997.JPG,./dataset_local/003997.png
003998.JPG,systematic,CH,C19,2021:08:11 16:03:58,11/08/2021 16:03,223,16,3,27,0,0.001067871,1,sunshine,4,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/003998.JPG,./dataset_local/003998.png
003999.JPG,systematic,ZA,SA12,2021:12:26 00:00:23,26/12/2021 00:00,360,0,0,1,1,0.065985535,0,background,4,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/003999.JPG,./dataset_local/003999.png
004000.JPG,systematic,CH,C21,2021:08:11 10:03:46,11/08/2021 10:03,223,10,3,15,0,0.001735291,0,background,5,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004000.JPG,./dataset_local/004000.png
004001.JPG,systematic,ZA,SA13,2022:01:24 05:01:18,24/01/2022 05:01,24,5,1,1,1,0.065985535,0,background,4,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004001.JPG,./dataset_local/004001.png
004002.JPG,strategic,ZA,SA03,2022:04:17 01:02:09,17/04/2022 01:02,107,1,2,-2,1,0.06598553,0,background,4,5,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004002.JPG,./dataset_local/004002.png
004003.JPG,systematic,ZA,SA02,2022:03:27 06:00:07,27/03/2022 06:00,86,6,0,0,1,0.06429474,0,background,1,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004003.JPG,./dataset_local/004003.png
004004.JPG,systematic,ZA,SA21,2022:02:10 05:01:20,10/02/2022 05:01,41,5,1,13,1,0.065985535,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004004.JPG,./dataset_local/004004.png
004005.JPG,systematic,ZA,SA17,2022:01:06 16:02:15,06/01/2022 16:02,6,16,2,11,0,0.004049011,0,background,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004005.JPG,./dataset_local/004005.png
004006.JPG,systematic,ZA,SA13,2022:03:20 10:01:18,20/03/2022 10:01,79,10,1,6,0,0.001868774,0,background,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004006.JPG,./dataset_local/004006.png
004007.JPG,systematic,ZA,SA05,2022:04:23 11:02:15,23/04/2022 11:02,113,11,2,5,0,0.002313721,0,background,2,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004007.JPG,./dataset_local/004007.png
004008.JPG,systematic,ZA,SA20,2022:04:02 05:02:57,02/04/2022 05:02,92,5,2,3,1,0.06598553,0,background,5,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004008.JPG,./dataset_local/004008.png
004009.JPG,strategic,CH,C08,2021:07:08 12:25:01,08/07/2021 12:25,189,12,25,7,0,0.025495422,3,hail,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/004009.JPG,./dataset_local/004009.png
004010.JPG,strategic,CH,C01,2021:09:03 14:00:07,03/09/2021 14:00,246,14,0,19,0,0.001112366,1,sunshine,5,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004010.JPG,./dataset_local/004010.png
004011.JPG,systematic,ZA,SA17,2022:03:15 09:02:48,15/03/2022 09:02,74,9,2,6,0,0.001067871,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004011.JPG,./dataset_local/004011.png
004012.JPG,systematic,CH,C20,2021:10:03 04:00:50,03/10/2021 04:00,276,4,0,6,1,0.065985535,0,background,5,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004012.JPG,./dataset_local/004012.png
004013.JPG,systematic,CH,C20,2021:09:09 21:00:27,09/09/2021 21:00,252,21,0,7,1,0.065985535,0,background,5,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004013.JPG,./dataset_local/004013.png
004014.JPG,systematic,ZA,SA25,2021:12:29 16:03:16,29/12/2021 16:03,363,16,3,22,0,0.001067871,1,sunshine,5,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004014.JPG,./dataset_local/004014.png
004015.JPG,systematic,CH,C23,2021:08:16 17:01:52,16/08/2021 17:01,228,17,1,8,0,0.009343872,0,background,1,3,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004015.JPG,./dataset_local/004015.png
004016.JPG,strategic,CH,C24,2021:10:13 08:01:29,13/10/2021 08:01,286,8,1,-2,0,0.002180237,2,snow,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/004016.JPG,./dataset_local/004016.png
004017.JPG,systematic,ZA,SA17,2022:02:17 08:03:36,17/02/2022 08:03,48,8,3,12,0,0.00115686,1,sunshine,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004017.JPG,./dataset_local/004017.png
004018.JPG,strategic,CH,C15,2021:09:06 13:00:07,06/09/2021 13:00,249,13,0,21,0,0.000934387,1,sunshine,4,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004018.JPG,./dataset_local/004018.png
004019.JPG,strategic,ZA,SA03,2022:04:11 08:00:51,11/04/2022 08:00,101,8,0,-1,0,0.001468323,2,snow,2,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/004019.JPG,./dataset_local/004019.png
004020.JPG,systematic,CH,C18,2021:08:08 12:04:49,08/08/2021 12:04,220,12,4,11,0,0.002936646,0,background,5,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004020.JPG,./dataset_local/004020.png
004021.JPG,systematic,CH,C17,2021:09:19 03:00:43,19/09/2021 03:00,262,3,0,6,1,0.065985535,0,background,4,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004021.JPG,./dataset_local/004021.png
004022.JPG,systematic,CH,C20,2021:09:14 01:01:30,14/09/2021 01:01,257,1,1,8,1,0.065985535,0,background,3,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004022.JPG,./dataset_local/004022.png
004023.JPG,systematic,CH,C24,2021:09:26 17:03:41,26/09/2021 17:03,269,17,3,10,0,0.008409485,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004023.JPG,./dataset_local/004023.png
004024.JPG,strategic,CH,C18,2021:10:10 18:01:47,10/10/2021 18:01,283,18,1,2,0,0.028031616,0,background,3,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004024.JPG,./dataset_local/004024.png
004025.JPG,systematic,CH,C23,2021:08:02 20:02:18,02/08/2021 20:02,214,20,2,9,0,0.02389362,0,background,3,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004025.JPG,./dataset_local/004025.png
004026.JPG,systematic,ZA,SA07,2022:01:14 14:02:31,14/01/2022 14:02,14,14,2,17,0,0.001379333,0,background,3,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004026.JPG,./dataset_local/004026.png
004027.JPG,systematic,ZA,SA18,2021:11:21 21:04:34,21/11/2021 21:04,325,21,4,4,1,0.065985535,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004027.JPG,./dataset_local/004027.png
004028.JPG,systematic,ZA,SA21,2022:02:18 13:03:18,18/02/2022 13:03,49,13,3,12,0,0.00355957,0,background,6,6,True,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004028.JPG,./dataset_local/004028.png
004029.JPG,systematic,ZA,SA13,2021:12:16 16:03:25,16/12/2021 16:03,350,16,3,7,0,0.00538385,0,background,3,4,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004029.JPG,./dataset_local/004029.png
004030.JPG,systematic,CH,C22,2021:07:03 14:03:58,03/07/2021 14:03,184,14,3,21,0,0.000667419,1,sunshine,3,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004030.JPG,./dataset_local/004030.png
004031.JPG,strategic,CH,C09,2021:07:06 13:00:01,06/07/2021 13:00,187,13,0,27,0,0.000845398,1,sunshine,2,2,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004031.JPG,./dataset_local/004031.png
004032.JPG,systematic,CH,C24,2021:10:08 13:00:47,08/10/2021 13:00,281,13,0,11,0,0.00124585,1,sunshine,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004032.JPG,./dataset_local/004032.png
004033.JPG,systematic,ZA,SA21,2021:12:21 04:03:20,21/12/2021 04:03,355,4,3,8,1,0.065985535,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004033.JPG,./dataset_local/004033.png
004034.JPG,strategic,ZA,SA11,2021:12:17 01:03:30,17/12/2021 01:03,351,1,3,-1,1,0.06598553,3,hail,1,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/004034.JPG,./dataset_local/004034.png
004035.JPG,systematic,ZA,SA17,2021:12:16 20:02:49,16/12/2021 20:02,350,20,2,0,1,0.065985535,3,hail,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/004035.JPG,./dataset_local/004035.png
004036.JPG,strategic,ZA,SA19,2022:04:11 01:00:30,11/04/2022 01:00,101,1,0,-2,1,0.06598553,2,snow,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/004036.JPG,./dataset_local/004036.png
004037.JPG,systematic,ZA,SA25,2022:03:16 18:03:55,16/03/2022 18:03,75,18,3,10,0,0.065985535,0,background,5,3,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004037.JPG,./dataset_local/004037.png
004038.JPG,strategic,ZA,SA11,2021:12:25 04:04:48,25/12/2021 04:04,359,4,4,1,1,0.06598553,3,hail,2,5,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/004038.JPG,./dataset_local/004038.png
004039.JPG,systematic,ZA,SA04,2021:11:23 09:00:26,23/11/2021 09:00,327,9,0,9,0,0.000711914,3,hail,3,1,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/004039.JPG,./dataset_local/004039.png
004040.JPG,systematic,ZA,SA21,2022:02:22 17:04:08,22/02/2022 17:04,53,17,4,22,0,0.001868774,1,sunshine,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004040.JPG,./dataset_local/004040.png
004041.JPG,systematic,ZA,SA20,2021:11:18 20:00:08,18/11/2021 20:00,322,20,0,1,1,0.065985535,0,background,1,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background2/004041.JPG,./dataset_local/004041.png
004042.JPG,systematic,CH,C19,2021:09:06 17:00:08,06/09/2021 17:00,249,17,0,22,0,0.001557312,1,sunshine,4,3,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/004042.JPG,./dataset_local/004042.png
